A5059226106	Saswata Talukdar
A5032308371	Eun Ju Bae
A5102400794	Takeshi Imamura
A5055206062	Hidetaka Morinaga
W2892230460	Ammonia for power
C21880701	Process engineering
C2776382133	Ammonia
A5012216991	Agustín Valera-Medina
A5076669710	Hua Xiao
A5051485848	M Owen-Jones
A5088627937	William I. F. David
A5052263333	Phil Bowen
W2056319595	Electronic Shell Structure and Abundances of Sodium Clusters
C2781052500	Shell (structure)
A5055671211	W. D. Knight
A5071281487	Keith Clemenger
A5063101143	Winston A. Saunders
A5038675324	M. Y. Chou
W1516506771	Bro: a system for detecting network intruders in real-time
C2776538122	Telnet
C81877898	Network monitoring
C169485995	File Transfer Protocol
A5002219113	Vern Paxson
W2125056386	A complete ensemble empirical mode decomposition with adaptive noise
C112633086	White noise
A5074129350	Marı́a E. Torres
A5061642952	Marcelo A. Colominas
A5075376371	Gastón Schlotthauer
W4249924107	Automaticity of social behavior: Direct effects of trait construct and stereotype activation on action.
W2001263565	Discrete particle simulation of two-dimensional fluidized bed
C2084832	Fluidized bed
A5030413195	Yutaka Tsuji
A5007688768	Toshihiro Kawaguchi
A5033941626	Toshitsugu Tanaka
W614917022	Unequal democracy: the political economy of the new gilded age
C2778672473	Gilded Age
C513380476	Economic inequality
W1995794402	New developments in the polarizable continuum model for quantum mechanical and classical calculations on molecules in solution
W2017156903	Bell’s theorem without inequalities
A5072498937	Daniel M. Greenberger
W2078430923	Determination of effective capacitance and film thickness from constant-phase-element parameters
C124579511	Constant phase element
A5084697943	Bryan Hirschorn
A5085356105	Mark E. Orazem
A5000730957	Bernard Tribollet
A5044805824	Vincent Vivier
A5019781440	Isabelle Frateur
W2091808438	Graphical Tools for Network Meta-Analysis in STATA
C32946077	Network analysis
A5090381428	Anna Chaimani
A5031195893	Julian P. T. Higgins
A5086167151	Dimitris Mavridis
A5011784602	Panagiota Spyridonos
A5088217633	Georgia Salanti
W1483235608	Handbook of action research : participative inquiry and practice
C140988679	Participatory action research
A5086767090	Sarah Riley
A5046149111	Hilary Bradbury
W1965783559	Phase stability in high entropy alloys: Formation of solid-solution phase or amorphous phase
W2076337359	A Markovian Decision Process
A5076973014	Richard Bellman
W2113654464	Comparative assessment of large-scale data sets of protein–protein interactions
A5000334281	Christian von Mering
A5061416344	Roland Krause
A5023718551	‎Berend Snel
A5111928252	Michael Cornell
A5075883279	Stephen G. Oliver
W2047575389	Determinants of Continuity in Conventional Industrial Channel Dyads
C2777716012	Dyad
A5111510261	Erin Anderson
A5079036021	Barton A. Weitz
W1590106897	A fluorescent complex between ethidium bromide and nucleic acids
C2776907736	Ethidium bromide
C55493867	Biochemistry
A5044286319	Jean-Bernard LePecq
A5079727837	Claude Paoletti
W2093470517	Ultrafast Spin Dynamics in Ferromagnetic Nickel
A5029886936	Emmanuel Beaurepaire
A5032325591	J.‐C. Merle
A5044473786	A. Daunois
A5076043069	J.‐Y. Bigot
W2094188491	Equation of state of nucleon matter and neutron star structure
A5022229277	A. Akmal
A5109100202	V. R. Pandharipande
A5113467328	D. G. Ravenhall
W2115878464	<i>Ab initio</i>calculation of force constants and equilibrium geometries in polyatomic molecules
C2992321928	Force constant
W658459357	Modern physical organic chemistry
C171999351	Pericyclic reaction
C93275456	Supramolecular chemistry
C148335973	Physical organic chemistry
W1598123022	A computer algorithm for reconstructing a scene from two projections
C2779687425	Percept
A5113249053	H. C. Longuet–Higgins
W1913147314	Physical growth: National Center for Health Statistics percentiles
C2991697936	Health statistics
C2779874844	National Health and Nutrition Examination Survey
A5006319044	P V Hamill
A5108379197	TA Drizd
A5109264460	CL Johnson
A5111505163	RB Reed
A5113507986	AF Roche
W2894705485	Introduction to electromagnetic compatibility
C125470083	Electromagnetic compatibility
C169822122	Crosstalk
C44938667	Signal integrity
C140311924	Electric power transmission
W2068420086	Existence of a photonic gap in periodic dielectric structures
C115827552	Plane wave expansion method
A5109807279	K. M. Ho
A5043950013	C. T. Chan
A5109885056	C. M. Soukoulis
W2083590256	Ensemble Method in the Theory of Irreversibility
C62799726	Hilbert space
W2027888086	Thermal fluctuations, quenched disorder, phase transitions, and transport in type-II superconductors
C124932887	Type-II superconductor
A5069567119	David A. Huse
W2043033779	Theory of the Dielectric Constants of Alkali Halide Crystals
A5065253532	B. G. Dick
A5111374597	A. W. Overhauser
W2073471108	A Theory for Record Linkage
C31266012	Linkage (software)
C142210648	Record linkage
C84839998	Decision rule
A5024557044	Ivan P. Fellegi
A5090341120	A. B. Sunter
W2046434485	MLESAC: A New Robust Estimator with Application to Estimating Image Geometry
C114744707	RANSAC
A5001534492	Philip H. S. Torr
A5014466886	A. Zisserman
W2168097327	Dynamic surface control for a class of nonlinear systems
C72218879	Backstepping
A5026932001	D. Swaroop
A5083232991	J. Karl Hedrick
A5113518897	Pak Yip
A5089181686	J. Christian Gerdes
W2087076079	Entry and Exit Decisions under Uncertainty
C79179835	Sunk costs
C145760622	Variable cost
C16320812	Idle
A5047082746	Avinash Dixit
W2030973541	Multilevel Voltage-Source-Converter Topologies for Industrial Medium-Voltage Drives
A5015977713	Steffen Bernet
A5100742653	Bin Wu
A5105366485	J. Pontt
A5027857983	Samir Kouro
W2082503527	Model-Based Gaussian and Non-Gaussian Clustering
A5079007180	Jeffrey D. Banfield
W1993799748	Principles of MicroRNA–Target Recognition
A5044585155	Julius Brennecke
A5052020232	Alexander Stark
A5108001959	Robert B. Russell
A5067307589	Stephen M. Cohen
W2408085911	Development and evaluation of the Oral Health Impact Profile.
A5108352475	GD Slade
A5111840511	Spencer Aj
W2051001465	Frequency modulation detection using high-<i>Q</i> cantilevers for enhanced force microscope sensitivity
C11930861	Frequency modulation
A5103066644	T. R. Albrecht
A5081818835	Peter Grütter
A5045836635	Don Horne
A5016963828	D. Rugar
W3139812027	An internally consistent thermodynamic data set for phases of petrological interest
A5011065818	J. B. H Olland
A5075999280	R. P Owell
W2104340505	A general theory of phase noise in electrical oscillators
C89631360	Phase noise
C178351263	Cyclostationary process
C113873419	Flicker noise
A5079016793	Ali Hajimiri
A5026397959	T.H. Lee
W2152403125	Satellite radar interferometry: Two‐dimensional phase unwrapping
C554190296	Radar
C10929652	Radar imaging
A5111384881	R. M. Goldstein
A5063389980	H. A. Zebker
A5063888835	Charles Werner
W2094002293	Postmortem preservation and alteration of in vivo bone collagen isotope ratios in relation to palaeodietary reconstruction
C2993373878	Human bone
W2111078819	The Helioseismic and Magnetic Imager (HMI) Investigation for the Solar Dynamics Observatory (SDO)
C197370839	Sunspot
C54834619	Heliosphere
A5090533607	P. H. Scherrer
A5070799657	J. Schou
A5113495208	R. I. Bush
A5055414639	А. Г. Косовичев
A5112659979	Ralph Bogart
W2126924915	Reaching Agreement in the Presence of Faults
A5113571597	Marshall C. Pease
A5081664009	Robert E. Shostak
W2624385633	Deep learning with long short-term memory networks for financial market predictions
C139938925	Sharpe ratio
A5100687695	Thomas Fischer
A5060699611	Christopher Krauß
W1504531927	Quantum Spin Hall Effect in Silicene and Two-Dimensional Germanium
A5040804766	Cheng‐Cheng Liu
A5100655401	Wanxiang Feng
A5065260634	Yugui Yao
W2117032398	Design and Control of an LCL-Filter-Based Three-Phase Active Rectifier
C85899133	Active filter
C2779599953	Ripple
A5041511205	Steffan Hansen
W2165848253	Causal Ambiguity, Barriers to Imitation, and Sustainable Competitive Advantage
C2780522230	Ambiguity
A5037549213	Richard Reed
A5069437301	Robert DeFillippi
W2807309204	GW170817: Measurements of Neutron Star Radii and Equation of State
C2780688901	LIGO
A5107906377	R. Abbott
W2000652143	A Quantum Dot Single-Photon Turnstile Device
C31370731	Turnstile
A5063708231	Peter Michler
A5078807744	Alper Kıraz
A5077792606	Christoph Becher
A5025052203	Winston V. Schoenfeld
A5108109266	P. M. Petroff
W2003801770	A COMPOSITE NUCLEAR-LEVEL DENSITY FORMULA WITH SHELL CORRECTIONS
A5083196544	A. Gilbert
A5112522994	A. G. W. Cameron
W2479485957	Gamification in theory and action: A survey
C120936955	Empirical research
A5076375264	Katie Seaborn
A5063166908	Deborah I. Fels
W2011152119	Trust the People! Populism and the Two Faces of Democracy
C526877150	Populism
C18296254	Skepticism
C2778449503	Appeal
A5010629721	Margaret Canovan
W2012938047	The Local Discontinuous Galerkin Method for Time-Dependent Convection-Diffusion Systems
C92244383	Discontinuous Galerkin method
A5091258269	Bernardo Cockburn
W2016972073	Scaling theory of percolation clusters
A5113812996	D. Stauffer
W2069740276	An updated version of wannier90: A tool for obtaining maximally-localised Wannier functions
A5012427316	Giovanni Pizzi
A5054146335	Young‐Su Lee
W2039122980	Ising formulations of many NP problems
C6943359	Boolean satisfiability problem
C168773769	Satisfiability
A5002471997	Andrew Lucas
W2052953974	Coulomb gap and low temperature conductivity of disordered systems
C53964469	Density of states
A5113738558	A. L. Efros
A5003859861	B. I. Shklovskiǐ
W1557832879	The Financial Accelerator and the Flight to Quality
A5054650430	Ben Bernanke
A5003301823	Mark Gertler
A5015677116	Simon Gilchrist
W2016767879	Geometric singular perturbation theory for ordinary differential equations
C165160513	Singular perturbation
C153359094	Poincaré–Lindstedt method
A5084325256	Neil Fenichel
W3124475197	Jumps and Stochastic Volatility: Exchange Rate Processes Implicit in Deutsche Mark Options
C24189920	Implied volatility
C13290067	Volatility smile
C106306483	Futures contract
A5079225170	David S. Bates
W1972491904	Structured Interviews for the Glasgow Outcome Scale and the Extended Glasgow Outcome Scale: Guidelines for Their Use
C2777796830	Glasgow Outcome Scale
A5007464581	Lindsay Wilson
A5026710890	Laura E. L. Pettigrew
A5012315167	Graham M. Teasdale
W2001953079	Dislocation-mediated melting in two dimensions
C32418499	Disclination
W2085752922	Bargaining Structure, Corporatism and Macroeconomic Performance
C2777941829	Corporatism
C2777388388	Wage
C2778126366	Unemployment
A5030825792	Lars Calmfors
A5053789828	John Driffill
A5000632783	Seppo Honkapohja
A5051581968	Francesco Giavazzi
W2004167046	Design principles of fluorescent molecular sensors for cation recognition
C114595235	Cryptand
C2776568683	Moiety
A5023602274	Bernard Valeur
W2024716555	The deoxyribose method: A simple “test-tube” assay for determination of rate constants for reactions of hydroxyl radicals
C2777709666	Deoxyribose
A5053726981	Barry Halliwell
A5108439154	John M.C. Gutteridge
A5067970209	Okezie I. Aruoma
W2074007437	Genealogies of Religion: Discipline and Reasons of Power in Christianity and Islam.
C4445939	Islam
C551968917	Christianity
C24667770	Religious studies
A5080291274	Martin Riesebrodt
A5067643527	Talal Asad
W1560408291	Nonlinear Analysis of Stress and Strain in Soils
C518456604	Stress–strain curve
A5027830408	J. Michael Duncan
A5040858768	Chin-Yung Chang
W2030683115	Structure of Staphylococcal α-Hemolysin, a Heptameric Transmembrane Pore
C2780642029	Oligomer
C24530287	Transmembrane protein
A5101463539	Langzhou Song
A5071308108	Michael R. Hobaugh
A5042959132	C. Shustak
A5111470652	Stephen Cheley
A5065179718	Hagan Bayley
W2056921062	Observation of Accelerating Airy Beams
C2778735019	Airy beam
A5012961473	Georgios A. Siviloglou
A5075576808	J. Broky
A5083205289	Aristide Dogariu
W2058107732	The Professionalization of Everyone?
C2781334022	Professionalization
A5070891953	Harold L. Wilensky
W2061051906	The role of factor analysis in the development and evaluation of personality scales
A5010799583	Stephen Briggs
A5110137515	Jonathan M. Cheek
W2106565812	Nineteen Dubious Ways to Compute the Exponential of a Matrix, Twenty-Five Years Later
C195906000	Matrix exponential
A5109088963	C Moler
A5031635942	Charles Van Loan
W2029413399	Native point defects in ZnO
C2780304102	Shallow donor
W2052372389	Some Exact Results for the Many-Body Problem in one Dimension with Repulsive Delta-Function Interaction
C77843276	Bethe ansatz
W2112447569	Online Learning for Matrix Factorization and Sparse Coding
A5062817741	Julien Mairal
A5107863416	Francis Bach
A5111964058	Jean Ponce
A5025218580	Guillermo Sapiro
W267494557	The solubility of nonelectrolytes
C155574463	Solubility
A5048236192	Albert L. Myerson
W1963787328	The distribution of realized stock return volatility
C60092789	Realized variance
A5025032749	Torben G. Andersen
W2010922160	Process fault detection based on modeling and estimation methods—A survey
C152745839	Fault detection and isolation
A5031676005	Rolf Isermann
W2030841219	Stimuli-reponsive polymers and their bioconjugates
C108586683	Self-healing hydrogels
A5108186375	Eun Seok Gil
A5102764489	Simon Hudson
W2049891421	Relation between the Anderson and Kondo Hamiltonians
C188234980	Anderson impurity model
C109281498	Kondo effect
W2069604140	Tunneling in a finite superlattice
W3123157806	Finance and Growth: Theory and Evidence
C65146658	Financial intermediary
C139569457	Intermediary
C2992860105	Subject matter
A5103079011	Ross Levine
W1596153059	Here comes everybody: the power of organizing without organizations
W2036604884	Efficient Classical Simulation of Slightly Entangled Quantum Computations
C68339613	Speedup
W2045510465	The reflective practitioner: How professionals think in action
A5086769992	R. J. Bogumil
W2802066523	Dynamical Model of Elementary Particles Based on an Analogy with Superconductivity. II
C200347057	Spinor field
W2130117852	Classical, quantum and total correlations
A5021547450	Leah Henderson
W218580582	Introduction to matrix analysis
A5113875890	Henri Amar
W2020077517	Demagnetizing Factors of the General Ellipsoid
C30695634	Oblate spheroid
C161326058	Principal axis theorem
A5017048748	J. A. Osborn
W2133496267	Accurate electrical battery model capable of predicting runtime and I-V performance
C2777125575	Cadence
A5100773298	Min Chen
A5084293950	Gabriel A. Rincόn‐Mora
W2141560930	Electronic spin transport and spin precession in single graphene layers at room temperature
A5014719366	N. Tombros
A5006174518	C. Józsa
A5071177700	M. Popinciuc
A5113563327	Harry T. Jonkman
W2763133679	Solar energy: Potential and future prospects
C194051981	Economic shortage
C2777618391	Solar power
A5003342694	Ehsanul Kabir
A5100723113	Pawan Kumar
A5100765716	Sandeep Kumar
A5064875603	Adedeji A. Adelodun
A5100459366	Ki‐Hyun Kim
W1995112015	Gravitational waves in general relativity, VII. Waves from axi-symmetric isolated system
C79464548	Minkowski space
A5067884417	Hermann Bondi
A5018333218	M. G. J. Van Der Burg
A5104057661	A. W. K. Metzner
W4251955157	A National Customer Satisfaction Barometer: The Swedish Experience
C53100981	Customer equity
W2084619794	A comparison of models for calculating nuclear magnetic resonance shielding tensors
A5055961844	James R. Cheeseman
A5058385038	Todd A. Keith
W3038000163	Entanglement detection
C206003972	Entanglement witness
A5007599678	Otfried Gühne
A5029114692	G. Tóth
W2965295081	X-ray photoelectron spectroscopy: Towards reliable binding energy referencing
